InputFile,Vertices,Edges,Alpha,Greedy  Search Value,Average Random  Search Value,Average Semi_Greedy  Search Value,Average Local Iteration Count,Average Local  Search Value,Grasp Iteration Count,Best Grasp Value,Best Known Upper Bound
G5,800,19176,0.5,11304,9556,11161,366,11374,50,11459,
G5,800,19176,0.5,11304,9582,11154,364,11376,100,11478,
G5,800,19176,0.5,11304,9587,11153,370,11380,500,11515,
G5,800,19176,0.5,11304,9583,11153,370,11381,1000,11535,
G5,800,19176,0.6,11304,9574,11213,359,11391,20,11488,
G5,800,19176,0.6,11304,9590,11205,355,11386,50,11510,
G5,800,19176,0.6,11304,9591,11197,360,11387,100,11535,
G5,800,19176,0.6,11304,9589,11200,360,11387,500,11522,
G5,800,19176,0.6,11304,9589,11202,361,11386,1000,11527,
G5,800,19176,0.7,11304,9633,11224,345,11384,20,11460,
G5,800,19176,0.7,11304,9588,11232,348,11391,50,11479,
G5,800,19176,0.7,11304,9592,11227,352,11386,100,11516,
G5,800,19176,0.7,11304,9587,11233,355,11391,500,11534,
G5,800,19176,0.7,11304,9589,11232,355,11390,1000,11524,
G5,800,19176,0.8,11304,9579,11255,341,11391,20,11484,
G5,800,19176,0.8,11304,9577,11253,349,11396,50,11507,
G5,800,19176,0.8,11304,9576,11250,351,11391,100,11547,
G5,800,19176,0.8,11304,9586,11251,351,11391,500,11525,
G5,800,19176,0.8,11304,9586,11253,352,11393,1000,11522,
G5,800,19176,0.9,11304,9599,11265,341,11390,20,11472,
G5,800,19176,0.9,11304,9581,11274,345,11399,50,11478,
G5,800,19176,0.9,11304,9582,11278,346,11391,100,11494,
G5,800,19176,0.9,11304,9587,11271,349,11395,500,11530,
G5,800,19176,0.9,11304,9591,11266,350,11395,1000,11538,
G5,800,19176,1,11304,9603,11269,333,11390,20,11481,
G5,800,19176,1,11304,9595,11283,342,11394,50,11486,
G5,800,19176,1,11304,9582,11276,346,11398,100,11514,
G5,800,19176,1,11304,9590,11278,346,11396,500,11521,
G5,800,19176,1,11304,9584,11274,347,11395,1000,11539,
G50,3000,6000,0,5880,2991,4893,449,5070,20,5880,5988
G50,3000,6000,0,5880,2996,4891,451,5049,50,5880,5988
G50,3000,6000,0,5880,2996,4896,454,5045,100,5880,5988
G50,3000,6000,0,5880,3000,4897,455,5043,500,5880,5988
G50,3000,6000,0,5880,3001,4898,454,5043,1000,5880,5988
G50,3000,6000,0.1,5880,3012,5815,407,5429,20,5880,5988
G50,3000,6000,0.1,5880,3003,5814,415,5419,50,5880,5988
G50,3000,6000,0.1,5880,3008,5816,415,5417,100,5880,5988
G50,3000,6000,0.1,5880,2999,5816,419,5418,500,5880,5988
G50,3000,6000,0.1,5880,2998,5817,420,5418,1000,5880,5988
G50,3000,6000,0.2,5880,3014,5818,409,5434,20,5880,5988
G50,3000,6000,0.2,5880,3001,5816,417,5428,50,5880,5988
G50,3000,6000,0.2,5880,2999,5816,417,5418,100,5880,5988
G50,3000,6000,0.2,5880,2999,5816,419,5417,500,5880,5988
G50,3000,6000,0.2,5880,3001,5816,419,5418,1000,5880,5988
G50,3000,6000,0.3,5880,2998,5838,405,5431,20,5880,5988
G50,3000,6000,0.3,5880,3000,5838,413,5430,50,5880,5988
G50,3000,6000,0.3,5880,2993,5840,419,5430,100,5880,5988
G50,3000,6000,0.3,5880,3001,5839,416,5423,500,5880,5988
G50,3000,6000,0.3,5880,2999,5839,417,5424,1000,5880,5988
G50,3000,6000,0.4,5880,3015,5858,403,5443,20,5880,5988
G50,3000,6000,0.4,5880,2991,5855,414,5432,50,5880,5988
G50,3000,6000,0.4,5880,2996,5858,415,5434,100,5880,5988
G50,3000,6000,0.4,5880,2998,5858,417,5433,500,5880,5988
G50,3000,6000,0.4,5880,2999,5858,417,5434,1000,5880,5988
G50,3000,6000,0.5,5880,2992,5856,407,5443,20,5880,5988
G50,3000,6000,0.5,5880,2999,5859,412,5436,50,5880,5988
G50,3000,6000,0.5,5880,2998,5857,415,5435,100,5880,5988
G50,3000,6000,0.5,5880,2999,5858,416,5432,500,5880,5988
G50,3000,6000,0.5,5880,3000,5858,417,5435,1000,5880,5988
G50,3000,6000,0.6,5880,2999,5880,404,5452,20,5880,5988
G50,3000,6000,0.6,5880,3000,5880,414,5451,50,5880,5988
G50,3000,6000,0.6,5880,3006,5880,413,5446,100,5880,5988
G50,3000,6000,0.6,5880,2999,5880,416,5442,500,5880,5988
G50,3000,6000,0.6,5880,3001,5880,416,5445,1000,5880,5988
G50,3000,6000,0.7,5880,3020,5880,403,5449,20,5880,5988
G50,3000,6000,0.7,5880,2994,5880,415,5451,50,5880,5988
G50,3000,6000,0.7,5880,3003,5880,415,5446,100,5880,5988
G50,3000,6000,0.7,5880,2999,5880,416,5444,500,5880,5988
G50,3000,6000,0.7,5880,3001,5880,416,5443,1000,5880,5988
G50,3000,6000,0.8,5880,3000,5880,407,5455,20,5880,5988
G50,3000,6000,0.8,5880,3006,5880,410,5443,50,5880,5988
G50,3000,6000,0.8,5880,2997,5880,417,5449,100,5880,5988
G50,3000,6000,0.8,5880,3004,5880,416,5445,500,5880,5988
G50,3000,6000,0.8,5880,3001,5880,416,5444,1000,5880,5988
G50,3000,6000,0.9,5880,3001,5880,403,5444,20,5880,5988
G50,3000,6000,0.9,5880,2985,5880,416,5447,50,5880,5988
G50,3000,6000,0.9,5880,2994,5880,417,5448,100,5880,5988
G50,3000,6000,0.9,5880,3001,5880,417,5444,500,5880,5988
G50,3000,6000,0.9,5880,3002,5880,416,5444,1000,5880,5988
G50,3000,6000,1,5880,2995,5880,408,5454,20,5880,5988
G50,3000,6000,1,5880,2997,5880,413,5448,50,5880,5988
G50,3000,6000,1,5880,2993,5880,417,5449,100,5880,5988
G50,3000,6000,1,5880,2998,5880,416,5443,500,5880,5988
G50,3000,6000,1,5880,3001,5880,416,5444,1000,5880,5988
G51,1000,5909,0,3741,2959,3600,195,3679,20,3700,
G51,1000,5909,0,3741,2955,3601,197,3678,50,3712,
G51,1000,5909,0,3741,2953,3599,199,3679,100,3729,
G51,1000,5909,0,3741,2952,3601,199,3679,500,3721,
G51,1000,5909,0,3741,2954,3600,199,3678,1000,3727,
G51,1000,5909,0.1,3741,2957,3660,179,3688,20,3728,
G51,1000,5909,0.1,3741,2950,3662,186,3691,50,3740,
G51,1000,5909,0.1,3741,2953,3661,188,3693,100,3742,
G51,1000,5909,0.1,3741,2955,3663,188,3693,500,3754,
G51,1000,5909,0.1,3741,2953,3661,189,3692,1000,3748,
G51,1000,5909,0.2,3741,2952,3672,185,3699,20,3740,
G51,1000,5909,0.2,3741,2952,3671,185,3693,50,3736,
G51,1000,5909,0.2,3741,2951,3671,186,3694,100,3743,
G51,1000,5909,0.2,3741,2957,3671,186,3695,500,3754,
G51,1000,5909,0.2,3741,2952,3672,186,3695,1000,3770,
G51,1000,5909,0.3,3741,2951,3682,180,3699,20,3750,
G51,1000,5909,0.3,3741,2953,3684,183,3698,50,3747,
G51,1000,5909,0.3,3741,2950,3683,184,3698,100,3752,
G51,1000,5909,0.3,3741,2952,3682,185,3698,500,3766,
G51,1000,5909,0.3,3741,2952,3682,185,3698,1000,3763,
G51,1000,5909,0.4,3741,2955,3687,180,3698,20,3757,
G51,1000,5909,0.4,3741,2951,3686,184,3698,50,3763,
G51,1000,5909,0.4,3741,2958,3685,183,3698,100,3750,
G51,1000,5909,0.4,3741,2954,3686,183,3698,500,3757,
G51,1000,5909,0.4,3741,2952,3686,184,3699,1000,3764,
G51,1000,5909,0.5,3741,2957,3690,179,3700,20,3744,
G51,1000,5909,0.5,3741,2952,3686,182,3699,50,3752,
G51,1000,5909,0.5,3741,2954,3688,183,3700,100,3755,
G51,1000,5909,0.5,3741,2955,3688,184,3699,500,3764,
G51,1000,5909,0.5,3741,2954,3688,184,3699,1000,3761,
G51,1000,5909,0.6,3741,2950,3690,177,3699,20,3747,
G51,1000,5909,0.6,3741,2948,3689,182,3698,50,3749,
G51,1000,5909,0.6,3741,2952,3690,182,3699,100,3755,
G51,1000,5909,0.6,3741,2953,3691,183,3700,500,3761,
G51,1000,5909,0.6,3741,2955,3690,183,3700,1000,3765,
G51,1000,5909,0.7,3741,2947,3696,176,3697,20,3748,
G51,1000,5909,0.7,3741,2952,3692,181,3699,50,3750,
G51,1000,5909,0.7,3741,2952,3694,183,3701,100,3757,
G51,1000,5909,0.7,3741,2954,3694,182,3700,500,3758,
G51,1000,5909,0.7,3741,2952,3694,182,3700,1000,3760,
G51,1000,5909,0.8,3741,2949,3699,175,3701,20,3746,
G51,1000,5909,0.8,3741,2959,3700,179,3702,50,3753,
G51,1000,5909,0.8,3741,2955,3695,181,3700,100,3768,
G51,1000,5909,0.8,3741,2951,3697,181,3700,500,3761,
G51,1000,5909,0.8,3741,2952,3698,182,3701,1000,3764,
G51,1000,5909,0.9,3741,2962,3702,173,3703,20,3754,
G51,1000,5909,0.9,3741,2951,3697,181,3700,50,3748,
G51,1000,5909,0.9,3741,2957,3694,182,3700,100,3763,
G51,1000,5909,0.9,3741,2954,3698,181,3701,500,3766,
G51,1000,5909,0.9,3741,2955,3697,181,3701,1000,3767,
G51,1000,5909,1,3741,2969,3698,172,3700,20,3755,
G51,1000,5909,1,3741,2962,3697,178,3701,50,3757,
G51,1000,5909,1,3741,2948,3698,181,3701,100,3759,
G51,1000,5909,1,3741,2958,3697,181,3701,500,3765,
G51,1000,5909,1,3741,2954,3698,181,3701,1000,3766,
G52,1000,5916,0,3718,2974,3609,190,3684,20,3713,
G52,1000,5916,0,3718,2961,3605,198,3685,50,3712,
G52,1000,5916,0,3718,2954,3606,198,3683,100,3725,
G52,1000,5916,0,3718,2961,3605,198,3683,500,3730,
G52,1000,5916,0,3718,2957,3606,198,3683,1000,3727,
G52,1000,5916,0.1,3718,2969,3665,184,3697,20,3750,
G52,1000,5916,0.1,3718,2963,3666,185,3695,50,3751,
G52,1000,5916,0.1,3718,2958,3667,188,3698,100,3743,
G52,1000,5916,0.1,3718,2952,3667,189,3697,500,3759,
G52,1000,5916,0.1,3718,2958,3665,187,3697,1000,3757,
G52,1000,5916,0.2,3718,2956,3678,182,3699,20,3747,
G52,1000,5916,0.2,3718,2961,3679,182,3698,50,3752,
G52,1000,5916,0.2,3718,2956,3679,185,3700,100,3753,
G52,1000,5916,0.2,3718,2957,3677,186,3699,500,3755,
G52,1000,5916,0.2,3718,2957,3678,186,3700,1000,3762,
G52,1000,5916,0.3,3718,2950,3689,181,3703,20,3746,
G52,1000,5916,0.3,3718,2959,3689,183,3704,50,3753,
G52,1000,5916,0.3,3718,2958,3686,183,3702,100,3756,
G52,1000,5916,0.3,3718,2958,3687,183,3702,500,3768,
G52,1000,5916,0.3,3718,2957,3686,184,3702,1000,3764,
G52,1000,5916,0.4,3718,2936,3693,183,3701,20,3749,
G52,1000,5916,0.4,3718,2961,3689,184,3703,50,3747,
G52,1000,5916,0.4,3718,2961,3691,182,3704,100,3759,
G52,1000,5916,0.4,3718,2956,3690,183,3703,500,3764,
G52,1000,5916,0.4,3718,2958,3690,183,3703,1000,3770,
G52,1000,5916,0.5,3718,2957,3693,179,3703,20,3765,
G52,1000,5916,0.5,3718,2960,3691,181,3703,50,3752,
G52,1000,5916,0.5,3718,2952,3692,184,3704,100,3769,
G52,1000,5916,0.5,3718,2960,3691,182,3703,500,3761,
G52,1000,5916,0.5,3718,2957,3693,183,3704,1000,3772,
G52,1000,5916,0.6,3718,2954,3690,179,3703,20,3754,
G52,1000,5916,0.6,3718,2959,3694,181,3704,50,3755,
G52,1000,5916,0.6,3718,2957,3695,182,3704,100,3756,
G52,1000,5916,0.6,3718,2959,3695,182,3704,500,3763,
G52,1000,5916,0.6,3718,2956,3695,183,3705,1000,3763,
G52,1000,5916,0.7,3718,2958,3701,179,3706,20,3754,
G52,1000,5916,0.7,3718,2961,3701,177,3704,50,3773,
G52,1000,5916,0.7,3718,2960,3698,181,3704,100,3755,
G52,1000,5916,0.7,3718,2958,3698,182,3705,500,3767,
G52,1000,5916,0.7,3718,2957,3698,182,3704,1000,3767,
G52,1000,5916,0.8,3718,2969,3706,175,3705,20,3758,
G52,1000,5916,0.8,3718,2967,3700,178,3705,50,3753,
G52,1000,5916,0.8,3718,2959,3703,179,3705,100,3757,
G52,1000,5916,0.8,3718,2955,3702,181,3705,500,3766,
G52,1000,5916,0.8,3718,2956,3703,181,3706,1000,3772,
G52,1000,5916,0.9,3718,2967,3704,173,3700,20,3757,
G52,1000,5916,0.9,3718,2953,3701,181,3705,50,3758,
G52,1000,5916,0.9,3718,2955,3703,180,3706,100,3763,
G52,1000,5916,0.9,3718,2953,3703,181,3705,500,3767,
G52,1000,5916,0.9,3718,2958,3702,180,3705,1000,3772,
G52,1000,5916,1,3718,2961,3701,176,3703,20,3751,
G52,1000,5916,1,3718,2962,3704,178,3705,50,3771,
G52,1000,5916,1,3718,2960,3701,180,3705,100,3767,
G52,1000,5916,1,3718,2958,3702,181,3705,500,3773,
G52,1000,5916,1,3718,2959,3702,181,3705,1000,3768,
G53,1000,5914,0,3726,2948,3604,191,3681,20,3710,
G53,1000,5914,0,3726,2953,3603,194,3679,50,3715,
G53,1000,5914,0,3726,2953,3602,195,3680,100,3720,
G53,1000,5914,0,3726,2954,3603,196,3680,500,3720,
G53,1000,5914,0,3726,2956,3603,196,3679,1000,3731,
G53,1000,5914,0.1,3726,2955,3669,180,3694,20,3746,
G53,1000,5914,0.1,3726,2961,3665,183,3693,50,3742,
G53,1000,5914,0.1,3726,2958,3664,185,3693,100,3748,
G53,1000,5914,0.1,3726,2956,3662,186,3693,500,3746,
G53,1000,5914,0.1,3726,2958,3663,185,3693,1000,3757,
G53,1000,5914,0.2,3726,2951,3678,176,3697,20,3735,
G53,1000,5914,0.2,3726,2955,3675,181,3695,50,3750,
G53,1000,5914,0.2,3726,2965,3674,183,3697,100,3748,
G53,1000,5914,0.2,3726,2958,3673,183,3695,500,3760,
G53,1000,5914,0.2,3726,2955,3673,184,3695,1000,3755,
G53,1000,5914,0.3,3726,2966,3683,174,3697,20,3750,
G53,1000,5914,0.3,3726,2965,3684,180,3697,50,3753,
G53,1000,5914,0.3,3726,2956,3684,182,3699,100,3752,
G53,1000,5914,0.3,3726,2957,3683,182,3698,500,3753,
G53,1000,5914,0.3,3726,2957,3683,182,3698,1000,3773,
G53,1000,5914,0.4,3726,2961,3688,177,3699,20,3767,
G53,1000,5914,0.4,3726,2966,3688,176,3699,50,3753,
G53,1000,5914,0.4,3726,2960,3686,181,3699,100,3753,
G53,1000,5914,0.4,3726,2959,3686,180,3699,500,3752,
G53,1000,5914,0.4,3726,2958,3686,181,3699,1000,3766,
G53,1000,5914,0.5,3726,2970,3688,177,3699,20,3749,
G53,1000,5914,0.5,3726,2962,3688,178,3698,50,3751,
G53,1000,5914,0.5,3726,2953,3689,181,3701,100,3756,
G53,1000,5914,0.5,3726,2957,3688,181,3699,500,3762,
G53,1000,5914,0.5,3726,2956,3689,181,3700,1000,3767,
G53,1000,5914,0.6,3726,2955,3692,175,3700,20,3754,
G53,1000,5914,0.6,3726,2973,3694,176,3700,50,3751,
G53,1000,5914,0.6,3726,2953,3690,179,3700,100,3751,
G53,1000,5914,0.6,3726,2957,3690,180,3699,500,3761,
G53,1000,5914,0.6,3726,2956,3691,180,3700,1000,3765,
G53,1000,5914,0.7,3726,2964,3695,174,3701,20,3747,
G53,1000,5914,0.7,3726,2957,3694,177,3698,50,3752,
G53,1000,5914,0.7,3726,2953,3696,179,3699,100,3752,
G53,1000,5914,0.7,3726,2960,3695,178,3700,500,3762,
G53,1000,5914,0.7,3726,2957,3694,179,3700,1000,3763,
G53,1000,5914,0.8,3726,2962,3701,173,3701,20,3743,
G53,1000,5914,0.8,3726,2962,3699,176,3701,50,3762,
G53,1000,5914,0.8,3726,2957,3701,177,3702,100,3757,
G53,1000,5914,0.8,3726,2956,3699,179,3701,500,3767,
G53,1000,5914,0.8,3726,2956,3698,179,3701,1000,3768,
G53,1000,5914,0.9,3726,2965,3697,174,3701,20,3744,
G53,1000,5914,0.9,3726,2950,3693,178,3698,50,3756,
G53,1000,5914,0.9,3726,2959,3697,176,3700,100,3758,
G53,1000,5914,0.9,3726,2957,3699,178,3701,500,3761,
G53,1000,5914,0.9,3726,2957,3699,179,3701,1000,3769,
G53,1000,5914,1,3726,2968,3696,176,3702,20,3749,
G53,1000,5914,1,3726,2957,3699,175,3702,50,3762,
G53,1000,5914,1,3726,2952,3699,178,3701,100,3751,
G53,1000,5914,1,3726,2957,3699,178,3701,500,3762,
G53,1000,5914,1,3726,2956,3698,179,3701,1000,3762,
G54,1000,5916,0,3727,2955,3600,193,3677,20,3721,
G54,1000,5916,0,3727,2954,3608,192,3679,50,3725,
G54,1000,5916,0,3727,2955,3606,195,3680,100,3722,
G54,1000,5916,0,3727,2955,3604,197,3681,500,3725,
G54,1000,5916,0,3727,2957,3604,196,3680,1000,3728,
G54,1000,5916,0.1,3727,2953,3663,180,3691,20,3734,
G54,1000,5916,0.1,3727,2956,3664,185,3693,50,3739,
G54,1000,5916,0.1,3727,2963,3663,185,3693,100,3742,
G54,1000,5916,0.1,3727,2959,3664,185,3693,500,3750,
G54,1000,5916,0.1,3727,2958,3662,185,3693,1000,3753,
G54,1000,5916,0.2,3727,2960,3677,181,3694,20,3745,
G54,1000,5916,0.2,3727,2959,3674,181,3696,50,3744,
G54,1000,5916,0.2,3727,2957,3674,182,3696,100,3747,
G54,1000,5916,0.2,3727,2956,3674,183,3695,500,3753,
G54,1000,5916,0.2,3727,2958,3674,183,3696,1000,3758,
G54,1000,5916,0.3,3727,2949,3685,175,3693,20,3743,
G54,1000,5916,0.3,3727,2964,3686,180,3698,50,3744,
G54,1000,5916,0.3,3727,2959,3682,181,3697,100,3748,
G54,1000,5916,0.3,3727,2959,3684,181,3698,500,3758,
G54,1000,5916,0.3,3727,2958,3684,182,3698,1000,3765,
G54,1000,5916,0.4,3727,2958,3683,176,3694,20,3742,
G54,1000,5916,0.4,3727,2960,3686,178,3697,50,3747,
G54,1000,5916,0.4,3727,2959,3687,181,3699,100,3757,
G54,1000,5916,0.4,3727,2960,3686,180,3698,500,3762,
G54,1000,5916,0.4,3727,2957,3687,181,3699,1000,3765,
G54,1000,5916,0.5,3727,2957,3691,174,3695,20,3754,
G54,1000,5916,0.5,3727,2961,3686,180,3699,50,3744,
G54,1000,5916,0.5,3727,2955,3690,180,3701,100,3756,
G54,1000,5916,0.5,3727,2958,3689,181,3699,500,3767,
G54,1000,5916,0.5,3727,2957,3688,181,3699,1000,3759,
G54,1000,5916,0.6,3727,2966,3694,175,3700,20,3753,
G54,1000,5916,0.6,3727,2960,3689,179,3699,50,3750,
G54,1000,5916,0.6,3727,2955,3689,179,3699,100,3757,
G54,1000,5916,0.6,3727,2956,3691,180,3699,500,3765,
G54,1000,5916,0.6,3727,2958,3690,180,3699,1000,3763,
G54,1000,5916,0.7,3727,2964,3697,176,3701,20,3755,
G54,1000,5916,0.7,3727,2952,3693,178,3697,50,3748,
G54,1000,5916,0.7,3727,2965,3692,179,3700,100,3751,
G54,1000,5916,0.7,3727,2957,3694,180,3700,500,3759,
G54,1000,5916,0.7,3727,2957,3693,179,3699,1000,3756,
G54,1000,5916,0.8,3727,2969,3700,173,3699,20,3750,
G54,1000,5916,0.8,3727,2963,3699,177,3700,50,3752,
G54,1000,5916,0.8,3727,2959,3695,177,3699,100,3752,
G54,1000,5916,0.8,3727,2955,3696,178,3699,500,3760,
G54,1000,5916,0.8,3727,2958,3696,178,3700,1000,3764,
G54,1000,5916,0.9,3727,2962,3692,174,3696,20,3743,
G54,1000,5916,0.9,3727,2956,3697,176,3701,50,3751,
G54,1000,5916,0.9,3727,2961,3695,178,3699,100,3756,
G54,1000,5916,0.9,3727,2957,3696,178,3700,500,3758,
G54,1000,5916,0.9,3727,2956,3697,179,3700,1000,3767,
G54,1000,5916,1,3727,2959,3697,173,3697,20,3753,
G54,1000,5916,1,3727,2963,3697,176,3700,50,3750,
G54,1000,5916,1,3727,2947,3696,179,3699,100,3767,
G54,1000,5916,1,3727,2957,3696,179,3700,500,3766,
G54,1000,5916,1,3727,2957,3696,178,3700,1000,3762,
G6,800,19176,0,1781,48,1545,399,1914,20,2008,
G6,800,19176,0,1781,74,1543,398,1907,50,2027,
G6,800,19176,0,1781,73,1539,398,1905,100,2005,
G6,800,19176,0,1781,76,1545,404,1911,500,2019,
G6,800,19176,0,1781,78,1541,404,1910,1000,2047,
G6,800,19176,0.1,1781,52,1543,392,1908,20,1993,
G6,800,19176,0.1,1781,83,1553,392,1908,50,2011,
G6,800,19176,0.1,1781,74,1541,404,1908,100,2010,
G6,800,19176,0.1,1781,77,1546,404,1910,500,2036,
G6,800,19176,0.1,1781,78,1544,404,1910,1000,2043,
G6,800,19176,0.2,1781,112,1544,391,1910,20,1988,
G6,800,19176,0.2,1781,73,1545,402,1913,50,1999,
G6,800,19176,0.2,1781,66,1542,404,1913,100,2033,
G6,800,19176,0.2,1781,85,1544,404,1910,500,2038,
G6,800,19176,0.2,1781,75,1544,405,1910,1000,2036,
G6,800,19176,0.3,1781,97,1547,389,1910,20,2010,
G6,800,19176,0.3,1781,64,1550,400,1912,50,2009,
G6,800,19176,0.3,1781,78,1547,403,1912,100,2021,
G6,800,19176,0.3,1781,76,1552,403,1911,500,2038,
G6,800,19176,0.3,1781,76,1549,403,1909,1000,2056,
G6,800,19176,0.4,1781,57,1548,391,1905,20,1987,
G6,800,19176,0.4,1781,81,1554,395,1912,50,2005,
G6,800,19176,0.4,1781,67,1562,400,1907,100,2030,
G6,800,19176,0.4,1781,74,1560,401,1911,500,2054,
G6,800,19176,0.4,1781,80,1561,400,1909,1000,2054,
G6,800,19176,0.5,1781,73,1613,381,1917,20,1983,
G6,800,19176,0.5,1781,74,1597,391,1909,50,2003,
G6,800,19176,0.5,1781,60,1592,397,1909,100,2014,
G6,800,19176,0.5,1781,80,1594,392,1911,500,2031,
G6,800,19176,0.5,1781,74,1597,394,1912,1000,2027,
G6,800,19176,0.6,1781,45,1645,380,1909,20,1985,
G6,800,19176,0.6,1781,80,1663,378,1918,50,1997,
G6,800,19176,0.6,1781,82,1662,377,1921,100,2040,
G6,800,19176,0.6,1781,76,1654,383,1917,500,2043,
G6,800,19176,0.6,1781,76,1657,383,1916,1000,2043,
G6,800,19176,0.7,1781,80,1713,365,1927,20,2016,
G6,800,19176,0.7,1781,74,1705,369,1924,50,2004,
G6,800,19176,0.7,1781,82,1709,370,1920,100,2020,
G6,800,19176,0.7,1781,76,1701,374,1921,500,2046,
G6,800,19176,0.7,1781,77,1706,374,1923,1000,2076,
G6,800,19176,0.8,1781,74,1734,363,1923,20,1997,
G6,800,19176,0.8,1781,75,1742,367,1929,50,2044,
G6,800,19176,0.8,1781,80,1738,365,1928,100,2014,
G6,800,19176,0.8,1781,73,1741,366,1925,500,2060,
G6,800,19176,0.8,1781,82,1733,368,1925,1000,2051,
G6,800,19176,0.9,1781,63,1766,357,1930,20,1989,
G6,800,19176,0.9,1781,71,1757,362,1928,50,2048,
G6,800,19176,0.9,1781,78,1768,364,1935,100,2077,
G6,800,19176,0.9,1781,77,1758,364,1928,500,2044,
G6,800,19176,0.9,1781,77,1758,364,1927,1000,2060,
G6,800,19176,1,1781,98,1787,341,1923,20,2010,
G6,800,19176,1,1781,57,1768,358,1926,50,2030,
G6,800,19176,1,1781,92,1768,356,1930,100,2032,
G6,800,19176,1,1781,72,1768,363,1928,500,2075,
G6,800,19176,1,1781,76,1769,362,1929,1000,2068,
G7,800,19176,0,1632,-83,1382,389,1740,20,1859,
G7,800,19176,0,1632,-84,1381,396,1744,50,1838,
G7,800,19176,0,1632,-67,1384,395,1744,100,1840,
G7,800,19176,0,1632,-76,1384,394,1744,500,1869,
G7,800,19176,0,1632,-74,1384,395,1744,1000,1884,
G7,800,19176,0.1,1632,-61,1383,386,1743,20,1859,
G7,800,19176,0.1,1632,-57,1378,397,1749,50,1828,
G7,800,19176,0.1,1632,-67,1383,390,1747,100,1859,
G7,800,19176,0.1,1632,-77,1384,396,1744,500,1880,
G7,800,19176,0.1,1632,-76,1384,396,1745,1000,1882,
G7,800,19176,0.2,1632,-91,1382,389,1743,20,1823,
G7,800,19176,0.2,1632,-73,1382,398,1752,50,1851,
G7,800,19176,0.2,1632,-70,1379,391,1740,100,1841,
G7,800,19176,0.2,1632,-73,1380,396,1744,500,1899,
G7,800,19176,0.2,1632,-75,1385,396,1746,1000,1889,
G7,800,19176,0.3,1632,-82,1374,393,1742,20,1824,
G7,800,19176,0.3,1632,-73,1380,393,1742,50,1839,
G7,800,19176,0.3,1632,-74,1382,397,1745,100,1879,
G7,800,19176,0.3,1632,-75,1390,394,1747,500,1869,
G7,800,19176,0.3,1632,-74,1389,395,1746,1000,1879,
G7,800,19176,0.4,1632,-80,1412,379,1747,20,1848,
G7,800,19176,0.4,1632,-69,1398,385,1739,50,1825,
G7,800,19176,0.4,1632,-74,1403,392,1749,100,1860,
G7,800,19176,0.4,1632,-70,1402,391,1744,500,1886,
G7,800,19176,0.4,1632,-76,1401,392,1746,1000,1888,
G7,800,19176,0.5,1632,-60,1418,373,1743,20,1794,
G7,800,19176,0.5,1632,-78,1435,388,1754,50,1876,
G7,800,19176,0.5,1632,-70,1431,382,1745,100,1872,
G7,800,19176,0.5,1632,-69,1440,384,1748,500,1865,
G7,800,19176,0.5,1632,-71,1438,384,1747,1000,1862,
G7,800,19176,0.6,1632,-95,1507,361,1745,20,1853,
G7,800,19176,0.6,1632,-68,1499,367,1749,50,1841,
G7,800,19176,0.6,1632,-67,1497,371,1752,100,1832,
G7,800,19176,0.6,1632,-74,1495,373,1751,500,1880,
G7,800,19176,0.6,1632,-76,1495,374,1751,1000,1873,
G7,800,19176,0.7,1632,-65,1537,363,1761,20,1841,
G7,800,19176,0.7,1632,-86,1542,371,1760,50,1840,
G7,800,19176,0.7,1632,-75,1541,363,1753,100,1868,
G7,800,19176,0.7,1632,-68,1542,365,1755,500,1865,
G7,800,19176,0.7,1632,-73,1540,364,1755,1000,1895,
G7,800,19176,0.8,1632,-64,1562,352,1755,20,1862,
G7,800,19176,0.8,1632,-76,1572,356,1754,50,1865,
G7,800,19176,0.8,1632,-78,1562,361,1756,100,1855,
G7,800,19176,0.8,1632,-73,1569,360,1758,500,1899,
G7,800,19176,0.8,1632,-72,1570,359,1758,1000,1889,
G7,800,19176,0.9,1632,-79,1581,348,1760,20,1854,
G7,800,19176,0.9,1632,-95,1585,356,1761,50,1841,
G7,800,19176,0.9,1632,-76,1589,359,1761,100,1837,
G7,800,19176,0.9,1632,-69,1589,355,1761,500,1874,
G7,800,19176,0.9,1632,-75,1588,358,1761,1000,1886,
G7,800,19176,1,1632,-91,1600,353,1761,20,1824,
G7,800,19176,1,1632,-76,1605,356,1766,50,1882,
G7,800,19176,1,1632,-76,1591,356,1760,100,1848,
G7,800,19176,1,1632,-74,1597,357,1760,500,1873,
G7,800,19176,1,1632,-74,1596,356,1762,1000,1881,
G8,800,19176,0,1689,-87,1389,392,1754,20,1850,
G8,800,19176,0,1689,-85,1386,399,1752,50,1864,
G8,800,19176,0,1689,-75,1377,400,1749,100,1866,
G8,800,19176,0,1689,-78,1380,402,1753,500,1913,
G8,800,19176,0,1689,-85,1382,403,1751,1000,1887,
G8,800,19176,0.1,1689,-99,1395,398,1761,20,1864,
G8,800,19176,0.1,1689,-95,1376,398,1753,50,1841,
G8,800,19176,0.1,1689,-82,1383,402,1752,100,1854,
G8,800,19176,0.1,1689,-82,1378,401,1750,500,1876,
G8,800,19176,0.1,1689,-82,1381,403,1752,1000,1891,
G8,800,19176,0.2,1689,-100,1388,395,1751,20,1850,
G8,800,19176,0.2,1689,-69,1385,396,1750,50,1867,
